time s,mass kg,height m,velocity m/s,mach,acceleration m/s^2,aerodrag N,numOfStages
11497.000,5000.000,51330388.213,3028.240,8.829,-0.120,0.000,1
11498.000,5000.000,51333416.393,3028.120,8.828,-0.120,0.000,1
11499.000,5000.000,51336444.454,3028.001,8.828,-0.120,0.000,1
11500.000,5000.000,51339472.395,3027.881,8.828,-0.120,0.000,1
11501.000,5000.000,51342500.216,3027.762,8.827,-0.120,0.000,1
11502.000,5000.000,51345527.918,3027.642,8.827,-0.120,0.000,1
11503.000,5000.000,51348555.500,3027.523,8.827,-0.120,0.000,1
11504.000,5000.000,51351582.963,3027.403,8.826,-0.120,0.000,1
11505.000,5000.000,51354610.307,3027.284,8.826,-0.119,0.000,1
11506.000,5000.000,51357637.530,3027.164,8.826,-0.119,0.000,1
11507.000,5000.000,51360664.635,3027.045,8.825,-0.119,0.000,1
